code_id,parent_code_id,code_name,code_level,code_type,definition,inclusion_criteria,exclusion_criteria,example_quote,text_unit_id,source_file,related_research_question,stage,created_by,review_status,prompt_id,notebook,cell_reference,audit_notes,version,theoretical_parent_id,synthetic_kind,fit,boundary,interpretive_rationale,secondary_affinity,ambiguity_note
D0445,F158,ocenianie niepracowania moralnie,descriptive,process_descriptive,,,,"E: Moi znajomi, humaniści, samozatrudnieni na przykład albo nie zatrudnieni – niektórzy mają z tym problem. W sensie taki, wiecie, moralny. No, ja żadnego.",PREWORK_32_U0187,PREWORK_32_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0510,F158,ocenianie własnego uprzywilejowania,descriptive,process_descriptive,,,,"Nieduże, ale to jest po prostu wartość, mam y wykształcenie i ja wiem, że teraz jestem bezrobotna, y ale mam poczucie, że to jest mój wybór i że gdybym chciała znaleźć pracę to bym ją znalazła i to taką, że byłabym się w stanie z niej utrzymać i nie y nie walcząc jakby o przetrwanie. Więc mam takie przekonanie, że relatywnie wobec innych osób, relatywnie wobec innych osób jestem uprzywilejowana, jeśli chodzi o posiadanie, plus jeśli chodzi o pozycję na rynku pracy.",PREWORK_05_U0175,PREWORK_05_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0707,F158,odróżnianie trudności od biedy,descriptive,process_descriptive,,,,"No nie w patologicznej biedzie, ale mmm/ czasami też jest ciężko.",PREWORK_29_U0208,PREWORK_29_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1660,F158,uznawanie prawa do pomocy,descriptive,process_descriptive,,,,"Socjal jak najbardziej w niektórych przypadkach tak. To są osoby, które, które yyy, nie są w stanie pracować, nie są w stanie pracować, albo…",PREWORK_25_U0210,PREWORK_25_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Model oznaczyl kod jako graniczny dla prototypu.,v0.3,,,,,,,
D0435,F159,ocenianie leczenia jako pracy personelu,descriptive,process_descriptive,,,,"No jest kwestia takiej różnicy, rzeczywiście, że ja uważam, że to jest ich praca i rzeczywiście jakby tam mi ktoś bardzo poszedł na rękę, nie wiem wcisnął poza terminowo, okay, ale samo to, że on mnie leczył, albo że te baby pielęgniary były sukami ostatnimi, bo często tak jest.",PREWORK_03_U0063,PREWORK_03_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Model oznaczyl kod jako graniczny dla prototypu.,v0.3,,,,,,,
D0437,F160,ocenianie masowych wyjazdów młodych,descriptive,process_descriptive,,,,"S: znaczy nie no (4) znaczy nie wiem czy to w ogóle jest kwestia popierania, niepopierania wyjazdu, no, jakoś tam uważam, że to jest indywidualna decyzja, ale no tak, tak masowy wyjazd młodych ludzi..jednak o czymś świadczy, to nie jest tak, że to po prostu są zupełnie neutralne decyzje i ee, no nie jest, nie jest dobrze, że tak się dzieje (5)",PREWORK_11_U0310,PREWORK_11_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,"new_category: Fragment nie dotyczy przede wszystkim indywidualnego bilansowania wyjazdu i pozostania, lecz zbiorowej interpretacji masowej migracji jako sygnału problemu społecznego lub gospodarczego. Wymaga kategorii obejmującej ocenę migracji jako zjawiska publicznego, z wariantem uznającym indywidualną autonomię przy jednoczesnym krytycznym wartościowaniu skutków.",v0.3,,,,,,,
D0726,F161,ograniczanie oczekiwań wobec relacji,descriptive,process_descriptive,,,,"A z drugiej strony nie zepsuliśmy sobie tych relacji, przez to, że nie wiem, że oni coś innego oczekiwali, nie mieli jakiś takich oczekiwań, w związku z tym, za bardzo nie wiązałeś w jakiś sposób. Jak ktoś się niczego nie spodziewał, to się też nie zawiedzie, na czymś, na czymś innym.",PREWORK_30_U0065,PREWORK_30_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Model oznaczyl kod jako graniczny dla prototypu.,v0.3,,,,,,,
D0322,F162,nazywanie hierarchii niedopowiedzianą,descriptive,process_descriptive,,,,"D: Niedopowiedziana, tak. Znaczy, hierarchia, no…",PREWORK_21_U0087,PREWORK_21_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D0332,F162,nazywanie świetliczanek najniższym szczeblem,descriptive,process_descriptive,,,,"Bo to jest właśnie to, że jestem nowa i nas było sześć nowych owadów, jakby świetliczanki to są owady w tej szkole, nie, po prostu najniżej szczebla w hierarchii szkoły.",PREWORK_02_U0102,PREWORK_02_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0416,F162,ocenianie braku możliwości awansu,descriptive,process_descriptive,,,,"[2.0] ja też mam takie doświadczenie, że dopiero, że gdybym mógł zarabiać trochę więcej, to mógłbym tam zostać. Ale też nie widziałem tam dla siebie jakieś możliwości, bo przyszedłem w momencie, kiedy był jakiś bardzo duży nabór, to była yyy, było dużo zmian, duża rotacja osób, dużo więcej osób potrzebowali. I akurat byłem w takim naborze, że wiedziałem, że za bardzo nie poawansuję, bo do awansu byli ci, którzy pracowali tam dłużej.",PREWORK_30_U0137,PREWORK_30_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1032,F162,porównywanie pracy znajomych w korporacjach,descriptive,process_descriptive,,,,"Yy, to jest straszne, bo teraz część moich znajomych pracuje w korporacjach podatkowych, było to chyba najprościej znaleźć pracę w takim korpo i tak dalej.",PREWORK_20_U0123,PREWORK_20_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1290,F162,przypisywanie gorszej pracy brakowi odwagi,descriptive,process_descriptive,,,,"Oni są, ja widzę po swoich znajomych, że jedni są, że jedni mogliby wykonywać dużo lepszą pracę, a inni się nie nadają do więcej niż noszenia cegieł, no.",PREWORK_25_U0245,PREWORK_25_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1627,F162,uzależnianie pracy od znajomości,descriptive,process_descriptive,,,,"No chyba, że masz jakieś znajomości. Jak się nie ma znajomości, no to nie ma co o tym myśleć w ogóle.",PREWORK_24_U0148,PREWORK_24_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1725,F162,wskazywanie koneksji przy awansie,descriptive,process_descriptive,,,,"No i nie powiedziałbym, że to, na pewno, jeśli chodzi o jakieś najwyższe stanowiska, to chociażby w tej chwili są afery, że prezesami są ludzie z koneksjami z PiSem. No, nie da się ukryć, że zawsze w (2.0) państwie, w którym jakąś mniejszą, lub większą rolę kumatorstwo, to będzie, a cóż, tego też nie jesteśmy w stanie wyplenić.",PREWORK_22_U0112,PREWORK_22_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Model oznaczyl kod jako graniczny dla prototypu.,v0.3,,,,,,,
D1943,F162,zauważanie nierównych startów,descriptive,process_descriptive,,,,"Myślę, że tak. Znaczy, na pewno nie całkiem. No niektórzy mają łatwiej.",PREWORK_03_U0258,PREWORK_03_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D2028,F162,łączenie dobrej sytuacji z rodziną,descriptive,process_descriptive,,,,"Ale z kolei widzę te osoby, które faktycznie mają dobrą sytuacją, bo same już dobrze zarabiają, to zazwyczaj same są z takich rodzin, gdzie rodzice mieli jakąś taką żyłkę biznesową, czy taki… Że mało znam takich przypadków, że ktoś jest z super biednej rodziny, no może jednego znajomego. Że ktoś jest z biednej rodziny i się wybił.",PREWORK_18_U0269,PREWORK_18_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D0308,F163,mówienie o trudnej przyszłości,descriptive,process_descriptive,,,,"Po prostu tyle powiem, bo mi jest ciężko czasami mówić o pewnych rzeczach, co będzie za rok, za dwa lata.",PREWORK_25_U0332,PREWORK_25_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0356,F163,nieplanowanie kolejnych zmian pracy,descriptive,process_descriptive,,,,"M: Nie mam takich planów, że teraz rok tu, a potem gdzieś indziej, czy tam kolejne, że np. za rok chciałbym zarabiać tysiąc więcej i coś w tym stylu, co nie. Yyy, czy robić to, czy coś innego, czy stanowisko wyżej, czy dwa stanowiska wyżej. Ja trochę nie mam też tej wizji.",PREWORK_30_U0190,PREWORK_30_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0357,F163,nieplanowanie najbliższej przyszłości,descriptive,process_descriptive,,,,"W: Za dziesięć lat to na pewno, chciałabym znaczy nie wiem czy na pewno, ale chciałabym mieć już tą rodzinę, męża dzieci i psa ((śmiech)) no, ale tak ogólnie to tak szczerze powiedziawszy to nie wiem kompletnie, bo nawet nie wiem jak by to, nie mam planów na za dwa, za trzy lata a na za dziesięć to w ogóle.",PREWORK_15_U0272,PREWORK_15_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1258,F163,przewidywanie zmienności obecnej pracy,descriptive,process_descriptive,,,,"I w którym praca moja obecna, która wygląda w taki sposób, ona za rok, za dwa lata może wyglądać zupełnie inaczej.",PREWORK_25_U0120,PREWORK_25_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1883,F163,wątpienie w dalszy rozwój,descriptive,process_descriptive,,,,"Może trochę od tego też zależy, jak dalej to się będzie rozwijało. Może w ogóle nie będzie?",PREWORK_32_U0366,PREWORK_32_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0214,F164,dążenie do ustabilizowania pracy,descriptive,process_descriptive,,,,L: No chciałabym mieć jakąś ustabilizowaną pozycję w pracy.,PREWORK_17_U0129,PREWORK_17_trans.docx,B2: podejmowanie indywidualnego i zbiorowego sprawstwa,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,"new_category: Profil kodu łączy doświadczenie wcześniejszej zmienności z orientacją na trwałość, przewidywalny rytm i możliwość pogłębiania kompetencji w znanym zajęciu. Nie jest to jeszcze selekcja ofert lub warunkowe odejście (1 i 9), tworzenie własnego przedsięwzięcia (11) ani sama konwersja aspiracji w dochód (0).",v0.3,,,,,,,
D0428,F164,ocenianie gastronomii jako stabilnej i pewnej,descriptive,process_descriptive,,,,"L: Jeśli chodzi o gastronomię, to myślę, że jest stabilna i pewna. Nie ma się, o co martwić.",PREWORK_17_U0115,PREWORK_17_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0544,F164,oczekiwanie stabilnej pracy,descriptive,process_descriptive,,,,"Mam nadzieję, że będę w stabilnej pracy, no bo teraz jest to jakby mój temat, w którym jestem.",PREWORK_04_U0213,PREWORK_04_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D0545,F164,oczekiwanie stabilnej pracy mundurowej,descriptive,process_descriptive,,,,"Ja bym po prostu chciała mieć stabilną pracę i myślę, że jeżeli się uda ten jeden etat w mundurze to będzie dla mnie stabilna praca.",PREWORK_04_U0140,PREWORK_04_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0006,F165,akceptowanie własnego poziomu życia,descriptive,process_descriptive,,,,"Więc mogę spać spokojnie, wiem, że nie będę jakiś tam najlepszy, nie skończę tak jak inni, nie wiem, z kredytem mieszkaniowym, super pracą, super samochodem, tylko będę siedział i gdzieś tam wiedział, że po prostu, robota to też nie jest nie wiem, to jest ok. Że sam sobie to akceptuję. Wyszedłem już z tego, że yy, że chcę spełniać czyjeś wymagania, skoro mam swoje jakieś takie, nawet nie wymagania, tylko po prostu to na ile mnie stać w danym momencie, na tyle, na tyle się staram.",PREWORK_30_U0067,PREWORK_30_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D0533,F165,oczekiwanie na przychodzenie pracy,descriptive,process_descriptive,,,,"pewnie to też wszystko wynika – znaczy to, że to przyszło tak późno – wynika z tego, że ja wcześniej nie za bardzo o to zabiegałam, tak jak Wam mówiłam, że… I też nie jestem jakaś przedsiębiorcza, przez to, że jestem bierna – znaczy bywam bierna, bo nie jestem, bywam bierna – to… to te rzeczy przychodzą później.",PREWORK_32_U0302,PREWORK_32_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0574,F165,odczuwanie bezsensu nielubianej pracy,descriptive,process_descriptive,,,,"Jakbym wracała do pustego mieszkania, się tylko użalała, to życie jest bez sensu w tym momencie, bo nie robię tego co lubię.",PREWORK_02_U0075,PREWORK_02_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
